,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Salary
189,Gerald Henderson,SG,28.0,POR,72.0,0.0,19.9,3.2,7.3,0.439,0.7,1.9,0.353,2.6,5.5,0.468,0.484,1.6,2.0,0.767,0.4,2.5,2.9,1.0,0.5,0.3,0.9,1.2,8.7,6000000.0
190,John Henson,C,25.0,MIL,57.0,1.0,16.8,2.9,5.1,0.564,0.0,0.0,0.0,2.9,5.1,0.5660000000000001,0.564,1.2,2.1,0.59,1.5,2.4,3.9,0.9,0.3,1.9,1.1,2.3,7.0,2943220.0
191,Mario Hezonja,SF,20.0,ORL,79.0,9.0,17.9,2.3,5.3,0.433,0.8,2.4,0.349,1.4,2.9,0.504,0.513,0.6,0.7,0.907,0.4,1.9,2.2,1.4,0.5,0.2,1.2,1.6,6.1,3741480.0
192,Roy Hibbert,C,29.0,LAL,81.0,81.0,23.2,2.2,5.1,0.443,0.0,0.0,0.0,2.2,5.0,0.445,0.443,1.4,1.8,0.807,1.6,3.3,4.9,1.2,0.4,1.4,0.9,3.1,5.9,15514031.0
193,JJ Hickson,C,27.0,TOT,35.0,9.0,12.5,2.3,4.4,0.516,0.0,0.0,0.0,2.3,4.4,0.519,0.516,1.3,2.9,0.447,1.1,2.7,3.8,0.7,0.4,0.4,0.7,1.3,5.9,5583413.0
194,Nene,PF,33.0,WAS,57.0,11.0,19.2,3.7,6.7,0.544,0.0,0.1,0.0,3.7,6.7,0.5489999999999999,0.544,1.9,3.2,0.578,0.9,3.6,4.5,1.7,0.9,0.5,1.3,2.7,9.2,
195,George Hill,PG,29.0,IND,74.0,73.0,34.1,4.4,10.0,0.441,1.7,4.2,0.408,2.7,5.7,0.466,0.528,1.5,2.0,0.76,0.8,3.2,4.0,3.5,1.1,0.2,1.4,2.0,12.1,8000000.0
196,Jordan Hill,C,28.0,IND,73.0,11.0,20.7,3.8,7.5,0.506,0.0,0.0,0.0,3.8,7.5,0.507,0.506,1.2,1.7,0.7120000000000001,2.1,4.0,6.2,1.2,0.5,0.5,1.3,2.1,8.8,4000000.0
197,Solomon Hill,SF,24.0,IND,59.0,3.0,14.7,1.6,3.5,0.447,0.4,1.3,0.324,1.2,2.3,0.515,0.505,0.6,0.7,0.857,0.7,2.2,2.8,1.0,0.6,0.2,0.6,1.2,4.2,1358880.0
198,Darrun Hilliard,SG,22.0,DET,38.0,2.0,10.1,1.4,3.4,0.397,0.5,1.3,0.38,0.9,2.1,0.407,0.469,0.8,1.1,0.725,0.1,1.1,1.2,0.7,0.2,0.0,0.5,0.7,4.0,600000.0
199,Kirk Hinrich,PG,35.0,TOT,46.0,7.0,13.7,1.1,2.8,0.38,0.5,1.3,0.387,0.5,1.5,0.373,0.473,0.3,0.3,0.938,0.2,1.3,1.5,1.6,0.3,0.0,0.7,1.4,3.0,2870000.0
200,Jrue Holiday,PG,25.0,NOP,65.0,23.0,28.2,6.3,14.4,0.439,1.3,4.0,0.336,5.0,10.4,0.478,0.485,2.8,3.3,0.843,0.4,2.6,3.0,6.0,1.4,0.3,2.6,2.3,16.8,11000000.0
201,Justin Holiday,SG,26.0,TOT,53.0,5.0,14.6,1.7,4.3,0.386,0.7,2.0,0.343,1.0,2.3,0.423,0.465,0.5,0.7,0.73,0.2,1.5,1.7,1.1,0.6,0.4,0.7,1.2,4.5,947276.0
202,Ryan Hollins,C,31.0,TOT,37.0,12.0,12.4,1.3,2.1,0.62,0.0,0.0,,1.3,2.1,0.62,0.62,0.7,1.1,0.619,1.3,1.4,2.6,0.3,0.2,0.6,0.6,1.7,3.4,615906.0
203,Rondae HollisJefferson,SF,21.0,BRK,29.0,17.0,21.2,2.2,4.8,0.457,0.1,0.5,0.28600000000000003,2.0,4.3,0.476,0.471,1.3,1.8,0.7120000000000001,1.3,4.0,5.3,1.5,1.3,0.6,0.9,2.1,5.8,
204,Richaun Holmes,PF,22.0,PHI,51.0,1.0,13.8,2.2,4.4,0.514,0.2,0.9,0.182,2.1,3.5,0.596,0.532,1.0,1.5,0.6890000000000001,1.2,1.4,2.6,0.6,0.4,0.8,0.6,1.8,5.6,1075000.0
205,Rodney Hood,SG,23.0,UTA,79.0,79.0,32.2,5.2,12.3,0.42,2.0,5.7,0.359,3.1,6.6,0.472,0.503,2.2,2.5,0.86,0.5,2.9,3.4,2.7,0.9,0.2,1.6,2.6,14.5,1348440.0
206,Al Horford,C,29.0,ATL,82.0,82.0,32.1,6.5,12.8,0.505,1.1,3.1,0.344,5.4,9.7,0.557,0.547,1.3,1.6,0.7979999999999999,1.8,5.5,7.3,3.2,0.8,1.5,1.3,2.0,15.2,12000000.0
207,Dwight Howard,C,30.0,HOU,71.0,71.0,32.1,5.2,8.5,0.62,0.0,0.1,0.0,5.2,8.4,0.626,0.62,3.3,6.7,0.489,3.4,8.4,11.8,1.4,1.0,1.6,2.3,3.1,13.7,22359364.0
208,Marcelo Huertas,PG,32.0,LAL,53.0,0.0,16.4,1.8,4.3,0.422,0.3,1.2,0.262,1.5,3.2,0.479,0.457,0.5,0.5,0.931,0.3,1.4,1.7,3.4,0.5,0.1,1.5,1.4,4.5,525093.0
209,Josh Huestis,PF,24.0,OKC,5.0,0.0,11.0,1.0,2.4,0.417,0.8,1.2,0.667,0.2,1.2,0.16699999999999998,0.583,0.0,0.8,0.0,0.4,1.6,2.0,0.0,0.2,0.4,0.6,0.6,2.8,1140240.0
210,Kris Humphries,PF,30.0,TOT,53.0,17.0,15.8,2.3,5.6,0.41,0.6,2.0,0.315,1.6,3.5,0.465,0.468,1.3,1.6,0.7979999999999999,1.1,3.0,4.1,0.7,0.3,0.4,0.7,1.8,6.5,4440000.0
211,RJ Hunter,SG,22.0,BOS,36.0,0.0,8.8,1.0,2.7,0.3670000000000001,0.5,1.8,0.302,0.5,1.0,0.486,0.464,0.2,0.2,0.857,0.1,1.0,1.0,0.4,0.4,0.1,0.3,0.8,2.7,1148640.0
212,Serge Ibaka,PF,26.0,OKC,78.0,78.0,32.1,5.3,11.1,0.479,0.8,2.4,0.326,4.6,8.8,0.52,0.513,1.2,1.6,0.752,1.8,5.0,6.8,0.8,0.5,1.9,1.4,2.7,12.6,12250000.0
213,Andre Iguodala,SF,32.0,GSW,65.0,1.0,26.6,2.7,5.7,0.478,0.8,2.4,0.35100000000000003,1.9,3.3,0.57,0.552,0.8,1.3,0.614,0.8,3.2,4.0,3.4,1.1,0.3,1.2,1.6,7.0,11710456.0
214,Ersan Ilyasova,PF,28.0,TOT,74.0,56.0,25.4,3.8,8.9,0.424,1.3,3.5,0.371,2.5,5.4,0.458,0.496,1.5,2.1,0.721,1.9,3.5,5.4,0.9,0.7,0.4,1.0,2.3,10.4,7900000.0
215,Joe Ingles,SF,28.0,UTA,81.0,2.0,15.3,1.5,3.6,0.426,1.0,2.6,0.386,0.5,1.0,0.531,0.565,0.2,0.2,0.722,0.2,1.6,1.9,1.2,0.7,0.0,0.8,1.2,4.2,2100000.0
216,Damien Inglis,SF,20.0,MIL,20.0,1.0,7.8,0.7,1.9,0.35100000000000003,0.2,0.7,0.231,0.5,1.2,0.417,0.392,0.4,0.4,0.875,0.1,1.5,1.6,0.5,0.3,0.2,0.6,0.6,1.8,855000.0
217,Kyrie Irving,PG,23.0,CLE,53.0,53.0,31.5,7.4,16.6,0.448,1.6,4.9,0.321,5.8,11.6,0.502,0.496,3.2,3.6,0.885,0.8,2.1,3.0,4.7,1.1,0.3,2.3,2.0,19.6,16407500.0
218,Jarrett Jack,PG,32.0,BRK,32.0,32.0,32.1,4.4,11.2,0.391,1.0,3.2,0.304,3.4,8.0,0.426,0.434,3.1,3.5,0.893,0.3,4.0,4.3,7.4,1.1,0.2,2.9,2.4,12.8,6300000.0
219,Reggie Jackson,PG,25.0,DET,79.0,79.0,30.7,6.8,15.7,0.434,1.5,4.2,0.353,5.3,11.5,0.464,0.482,3.7,4.3,0.8640000000000001,0.7,2.5,3.2,6.2,0.7,0.1,2.8,2.4,18.8,13913044.0
220,LeBron James,SF,31.0,CLE,76.0,76.0,35.6,9.7,18.6,0.52,1.1,3.7,0.309,8.6,14.9,0.573,0.551,4.7,6.5,0.731,1.5,6.0,7.4,6.8,1.4,0.6,3.3,1.9,25.3,22970500.0
221,Al Jefferson,C,31.0,CHO,47.0,18.0,23.3,5.2,10.7,0.485,0.0,0.0,,5.2,10.7,0.485,0.485,1.5,2.4,0.649,1.2,5.2,6.4,1.5,0.6,0.9,0.7,2.5,12.0,13500000.0
222,Cory Jefferson,PF,25.0,PHO,8.0,0.0,6.3,1.1,2.8,0.409,0.0,0.1,0.0,1.1,2.6,0.429,0.409,0.5,0.8,0.667,0.8,1.3,2.0,0.0,0.0,0.1,0.0,1.0,2.8,362878.0
223,Richard Jefferson,SF,35.0,CLE,74.0,5.0,17.9,1.9,4.2,0.458,0.9,2.3,0.382,1.0,1.9,0.5539999999999999,0.564,0.8,1.2,0.667,0.2,1.5,1.7,0.8,0.4,0.2,0.6,1.7,5.5,1499187.0
224,John Jenkins,SG,24.0,TOT,43.0,3.0,11.2,1.7,3.7,0.444,0.4,1.2,0.314,1.3,2.5,0.505,0.494,0.5,0.6,0.833,0.2,1.1,1.3,0.8,0.2,0.0,0.6,0.5,4.1,981349.0
225,Brandon Jennings,PG,26.0,TOT,48.0,7.0,18.1,2.3,6.3,0.368,1.1,3.2,0.329,1.3,3.1,0.409,0.452,1.2,1.6,0.731,0.3,1.7,2.0,3.5,0.6,0.1,1.2,1.2,6.9,8344497.0
226,Jonas Jerebko,PF,28.0,BOS,78.0,0.0,15.1,1.5,3.7,0.413,0.6,1.4,0.398,1.0,2.3,0.421,0.488,0.8,1.0,0.782,1.0,2.7,3.7,0.8,0.3,0.3,0.7,1.8,4.4,5000000.0
227,Amir Johnson,PF,28.0,BOS,79.0,76.0,22.8,3.2,5.4,0.585,0.1,0.5,0.233,3.0,4.8,0.624,0.596,0.9,1.5,0.57,2.3,4.1,6.4,1.7,0.7,1.1,1.2,2.7,7.3,12000000.0
228,Chris Johnson,SF,25.0,UTA,70.0,2.0,12.2,1.0,2.8,0.371,0.4,1.4,0.273,0.6,1.4,0.474,0.441,0.5,0.6,0.81,0.4,1.5,1.9,0.6,0.5,0.3,0.6,1.4,2.9,
229,James Johnson,PF,28.0,TOR,57.0,32.0,16.2,2.0,4.2,0.475,0.4,1.2,0.303,1.6,3.1,0.54,0.517,0.7,1.2,0.574,0.5,1.7,2.2,1.2,0.5,0.6,0.9,1.5,5.0,2500000.0
230,Joe Johnson,SF,34.0,TOT,81.0,81.0,33.4,4.7,10.6,0.439,1.5,3.9,0.383,3.2,6.7,0.471,0.509,1.5,1.8,0.831,0.6,3.0,3.6,3.9,0.8,0.0,2.0,1.8,12.2,22309344.0
231,Orlando Johnson,SG,26.0,TOT,7.0,1.0,14.4,1.3,4.9,0.265,0.3,1.4,0.2,1.0,3.4,0.292,0.294,0.9,1.1,0.75,0.6,1.6,2.1,0.3,0.4,0.4,0.6,1.3,3.7,111444.0
232,Stanley Johnson,SF,19.0,DET,73.0,6.0,23.1,3.1,8.2,0.375,0.9,2.8,0.307,2.2,5.4,0.41,0.428,1.1,1.4,0.784,0.8,3.4,4.2,1.6,0.8,0.2,1.6,2.4,8.1,2841960.0
233,Tyler Johnson,SG,23.0,MIA,36.0,5.0,24.0,3.3,6.8,0.486,0.8,2.0,0.38,2.5,4.8,0.529,0.541,1.4,1.8,0.797,0.8,2.3,3.0,2.2,0.7,0.4,1.3,1.8,8.7,845059.0
234,Wesley Johnson,SF,28.0,LAC,80.0,9.0,20.8,2.6,6.4,0.404,1.3,3.9,0.333,1.3,2.6,0.51,0.504,0.4,0.6,0.652,0.5,2.6,3.1,0.6,1.1,0.7,0.7,2.2,6.9,1100602.0
235,Nikola Jokic,C,20.0,DEN,80.0,55.0,21.7,3.8,7.5,0.512,0.4,1.1,0.333,3.5,6.5,0.541,0.535,1.9,2.4,0.8109999999999999,2.3,4.7,7.0,2.4,1.0,0.6,1.3,2.6,10.0,1300000.0
236,Dahntay Jones,SF,35.0,CLE,1.0,0.0,42.0,6.0,14.0,0.429,1.0,2.0,0.5,5.0,12.0,0.417,0.464,0.0,0.0,,1.0,4.0,5.0,2.0,1.0,2.0,0.0,6.0,13.0,
237,James Jones,SF,35.0,CLE,48.0,0.0,9.6,1.2,3.0,0.408,0.9,2.2,0.394,0.4,0.8,0.447,0.5529999999999999,0.4,0.5,0.8079999999999999,0.2,0.9,1.0,0.3,0.2,0.2,0.3,1.0,3.7,1499187.0
238,Terrence Jones,PF,24.0,HOU,50.0,11.0,20.9,3.3,7.3,0.452,0.5,1.6,0.316,2.8,5.8,0.49,0.486,1.5,2.3,0.664,1.2,3.0,4.2,0.8,0.5,0.8,1.0,1.7,8.7,2489529.0
239,Tyus Jones,PG,19.0,MIN,37.0,0.0,15.5,1.5,4.2,0.359,0.4,1.4,0.302,1.1,2.8,0.388,0.41,0.8,1.1,0.718,0.2,1.1,1.3,2.9,0.8,0.1,0.9,0.9,4.2,1282080.0
240,DeAndre Jordan,C,27.0,LAC,77.0,77.0,33.7,4.6,6.6,0.703,0.0,0.0,0.0,4.6,6.6,0.7040000000000001,0.703,3.5,8.0,0.43,3.5,10.3,13.8,1.2,0.7,2.3,1.4,2.7,12.7,19689000.0
241,Cory Joseph,SG,24.0,TOR,80.0,4.0,25.6,3.2,7.3,0.439,0.4,1.4,0.273,2.8,5.9,0.478,0.465,1.7,2.2,0.764,0.5,2.1,2.6,3.1,0.8,0.3,1.3,1.6,8.5,7000000.0
242,Chris Kaman,C,33.0,POR,16.0,2.0,7.0,1.3,2.7,0.465,0.1,0.3,0.25,1.2,2.4,0.487,0.477,0.2,0.2,1.0,0.4,1.1,1.5,0.7,0.1,0.1,0.5,0.9,2.8,5000000.0
243,Frank Kaminsky,C,22.0,CHO,81.0,3.0,21.1,2.7,6.5,0.41,0.8,2.5,0.337,1.8,4.0,0.455,0.474,1.3,1.8,0.73,0.9,3.3,4.1,1.2,0.5,0.5,0.7,1.6,7.5,2612520.0
244,Enes Kanter,C,23.0,OKC,82.0,1.0,21.0,5.0,8.8,0.5760000000000001,0.1,0.3,0.476,4.9,8.5,0.579,0.583,2.4,3.1,0.797,3.0,5.1,8.1,0.4,0.3,0.4,1.4,2.0,12.7,16407500.0
245,Sergey Karasev,SF,22.0,BRK,40.0,5.0,10.0,0.8,1.9,0.405,0.3,0.9,0.297,0.5,0.9,0.514,0.48,0.7,0.7,0.929,0.2,1.3,1.5,0.9,0.2,0.1,0.6,0.7,2.4,1599840.0
246,Sasha Kaun,C,30.0,CLE,25.0,0.0,3.8,0.4,0.7,0.529,0.0,0.0,,0.4,0.7,0.529,0.529,0.2,0.4,0.455,0.5,0.6,1.0,0.1,0.2,0.2,0.3,0.4,0.9,1276000.0
247,Ryan Kelly,PF,24.0,LAL,36.0,0.0,13.1,1.5,4.1,0.369,0.1,1.0,0.135,1.4,3.1,0.446,0.386,1.0,1.5,0.685,0.6,2.8,3.4,0.6,0.4,0.3,0.5,1.1,4.2,1724250.0
248,Michael KiddGilchrist,SF,22.0,CHO,7.0,7.0,29.3,4.7,8.7,0.541,0.4,1.0,0.429,4.3,7.7,0.556,0.5660000000000001,2.9,4.1,0.69,1.7,4.7,6.4,1.3,0.4,0.4,1.1,1.3,12.7,
249,Sean Kilpatrick,SG,26.0,TOT,31.0,0.0,19.9,4.0,8.7,0.456,1.3,3.7,0.342,2.7,5.0,0.5379999999999999,0.528,1.9,2.2,0.8959999999999999,0.4,1.4,1.8,0.9,0.4,0.1,1.0,1.2,11.1,320594.0
250,Brandon Knight,SG,24.0,PHO,52.0,50.0,36.0,7.1,17.2,0.415,2.3,6.8,0.342,4.8,10.5,0.461,0.482,3.0,3.5,0.852,0.7,3.2,3.9,5.1,1.2,0.4,3.4,2.4,19.6,13500000.0
251,Kyle Korver,SG,34.0,ATL,80.0,80.0,30.0,3.4,7.7,0.435,2.0,5.0,0.398,1.4,2.7,0.502,0.563,0.6,0.7,0.833,0.2,3.1,3.3,2.1,0.8,0.4,1.2,2.0,9.2,5746479.0
252,Kosta Koufos,C,26.0,SAC,78.0,14.0,19.0,3.0,5.7,0.532,0.0,0.0,,3.0,5.7,0.532,0.532,0.7,1.3,0.5479999999999999,2.2,3.3,5.4,0.4,0.5,0.9,0.6,2.4,6.8,7700000.0
253,Jeremy Lamb,SG,23.0,CHO,66.0,0.0,18.6,3.5,7.7,0.451,0.8,2.7,0.309,2.6,5.0,0.529,0.506,1.0,1.3,0.727,0.7,3.2,3.8,1.2,0.6,0.5,0.8,1.6,8.8,3034356.0
254,Carl Landry,PF,32.0,PHI,36.0,12.0,15.8,3.9,6.9,0.556,0.2,0.4,0.462,3.7,6.6,0.561,0.568,1.9,2.5,0.736,1.4,2.7,4.1,0.9,0.3,0.3,0.6,1.9,9.8,6750000.0
255,Shane Larkin,PG,23.0,BRK,78.0,17.0,22.4,2.8,6.4,0.442,0.5,1.4,0.361,2.3,5.1,0.464,0.481,1.1,1.4,0.7759999999999999,0.4,1.9,2.3,4.4,1.2,0.2,1.9,1.6,7.3,1500000.0
256,Joffrey Lauvergne,C,24.0,DEN,59.0,15.0,17.6,3.3,6.4,0.513,0.2,0.9,0.245,3.1,5.5,0.557,0.53,1.1,1.2,0.899,1.3,3.6,4.9,0.9,0.2,0.3,0.9,1.9,7.9,1709719.0
257,Zach LaVine,SG,20.0,MIN,82.0,33.0,28.0,5.3,11.7,0.452,1.5,3.9,0.389,3.8,7.8,0.482,0.516,2.0,2.5,0.7929999999999999,0.3,2.5,2.8,3.1,0.8,0.2,1.9,2.4,14.0,2148360.0
258,Ty Lawson,PG,28.0,TOT,66.0,13.0,21.4,2.1,5.4,0.393,0.5,1.6,0.333,1.6,3.7,0.419,0.444,0.9,1.3,0.6859999999999999,0.4,1.4,1.8,3.6,0.8,0.1,1.4,1.3,5.7,12444552.0
259,Courtney Lee,SG,30.0,TOT,79.0,65.0,29.5,3.7,8.1,0.454,1.0,2.7,0.378,2.6,5.3,0.493,0.518,1.3,1.5,0.8390000000000001,0.4,2.2,2.6,1.7,1.1,0.4,0.9,1.7,9.6,5675000.0
260,David Lee,PF,32.0,TOT,55.0,5.0,16.4,3.2,6.1,0.531,0.0,0.0,0.0,3.2,6.1,0.5329999999999999,0.531,1.3,1.7,0.763,1.8,3.7,5.5,1.5,0.4,0.5,1.2,2.1,7.8,17120776.0
261,Alex Len,C,22.0,PHO,78.0,46.0,23.3,3.4,8.0,0.423,0.0,0.1,0.14300000000000002,3.4,7.9,0.426,0.424,2.2,3.1,0.728,2.3,5.3,7.6,1.2,0.5,0.8,1.9,2.9,9.0,3807120.0
262,Kawhi Leonard,SF,24.0,SAS,72.0,72.0,33.1,7.7,15.1,0.506,1.8,4.0,0.443,5.9,11.1,0.528,0.565,4.1,4.6,0.8740000000000001,1.3,5.5,6.8,2.6,1.8,1.0,1.5,1.8,21.2,16407500.0
263,Meyers Leonard,PF,23.0,POR,61.0,10.0,21.9,3.2,7.1,0.448,1.4,3.7,0.377,1.8,3.4,0.527,0.547,0.6,0.8,0.7609999999999999,0.8,4.3,5.1,1.5,0.1,0.3,1.3,3.0,8.4,3075879.0
264,Jon Leuer,PF,26.0,PHO,67.0,27.0,18.7,3.3,7.0,0.481,0.6,1.6,0.382,2.7,5.3,0.511,0.526,1.1,1.5,0.762,1.1,4.4,5.6,1.1,0.6,0.4,1.1,1.9,8.5,1035000.0
265,Damian Lillard,PG,25.0,POR,75.0,75.0,35.7,8.2,19.7,0.419,3.1,8.1,0.375,5.2,11.5,0.45,0.4970000000000001,5.5,6.2,0.892,0.6,3.4,4.0,6.8,0.9,0.4,3.2,2.2,25.1,4236286.0
266,Jeremy Lin,SG,27.0,CHO,78.0,13.0,26.3,3.8,9.3,0.412,1.0,2.9,0.336,2.9,6.4,0.446,0.464,3.1,3.7,0.815,0.5,2.7,3.2,3.0,0.7,0.5,1.9,2.1,11.7,2139000.0
267,Shaun Livingston,PG,30.0,GSW,78.0,3.0,19.5,2.6,4.9,0.536,0.0,0.2,0.16699999999999998,2.6,4.7,0.5479999999999999,0.5379999999999999,1.0,1.2,0.86,0.5,1.6,2.2,3.0,0.7,0.3,1.0,1.8,6.3,5543725.0
268,Kevon Looney,PF,19.0,GSW,5.0,0.0,4.2,0.8,1.4,0.5710000000000001,0.2,0.4,0.5,0.6,1.0,0.6,0.643,0.0,0.0,,0.8,1.2,2.0,0.0,0.0,0.0,0.2,0.4,1.8,1131960.0
269,Brook Lopez,C,27.0,BRK,73.0,73.0,33.7,8.1,15.8,0.511,0.0,0.2,0.14300000000000002,8.1,15.7,0.515,0.512,4.3,5.5,0.787,2.8,5.1,7.8,2.0,0.8,1.7,2.4,2.9,20.6,19689000.0
270,Robin Lopez,C,27.0,NYK,82.0,82.0,27.1,4.4,8.1,0.539,0.0,0.0,0.0,4.4,8.1,0.54,0.539,1.6,2.0,0.795,3.3,4.1,7.3,1.4,0.2,1.6,1.6,2.2,10.3,12650000.0
271,Kevin Love,PF,27.0,CLE,77.0,77.0,31.5,5.3,12.7,0.419,2.1,5.7,0.36,3.3,7.0,0.467,0.499,3.4,4.1,0.8220000000000001,1.9,8.0,9.9,2.4,0.8,0.5,1.8,2.1,16.0,19689000.0
272,Kyle Lowry,PG,29.0,TOR,77.0,77.0,37.0,6.6,15.6,0.4270000000000001,2.8,7.1,0.388,3.9,8.5,0.461,0.516,5.2,6.4,0.8109999999999999,0.7,4.0,4.7,6.4,2.1,0.4,2.9,2.7,21.2,12000000.0
273,Trey Lyles,PF,20.0,UTA,80.0,33.0,17.3,2.4,5.5,0.438,0.6,1.6,0.383,1.8,3.9,0.461,0.494,0.7,1.0,0.695,0.7,3.0,3.7,0.7,0.3,0.2,0.8,1.4,6.1,2239800.0
274,Shelvin Mack,PG,25.0,TOT,52.0,27.0,20.3,3.5,8.0,0.439,0.8,2.4,0.312,2.8,5.6,0.493,0.486,0.9,1.2,0.738,0.3,2.2,2.5,3.6,0.7,0.1,1.8,1.4,8.6,2433333.0
275,Ian Mahinmi,C,29.0,IND,71.0,71.0,25.6,3.7,6.3,0.589,0.0,0.0,,3.7,6.3,0.589,0.589,1.9,3.2,0.5870000000000001,1.9,5.2,7.1,1.5,0.9,1.1,1.4,3.1,9.3,4000000.0
276,Devyn Marble,SG,23.0,ORL,28.0,0.0,8.9,0.8,2.5,0.29600000000000004,0.3,1.1,0.25,0.5,1.4,0.333,0.35200000000000004,0.4,0.9,0.417,0.2,1.1,1.4,0.4,0.5,0.0,0.3,0.9,2.1,845059.0
277,Boban Marjanovic,C,27.0,SAS,54.0,4.0,9.4,1.9,3.2,0.603,0.0,0.0,,1.9,3.2,0.603,0.603,1.6,2.1,0.763,1.4,2.2,3.6,0.4,0.2,0.4,0.5,1.0,5.5,1200000.0
278,Kendall Marshall,PG,24.0,PHI,30.0,6.0,13.3,1.4,3.9,0.364,0.5,1.6,0.327,0.9,2.3,0.391,0.4320000000000001,0.3,0.4,0.6920000000000001,0.1,0.9,0.9,2.4,0.5,0.1,1.4,1.0,3.7,2144772.0
279,Jarell Martin,PF,21.0,MEM,27.0,0.0,14.1,2.0,4.3,0.466,0.0,0.1,0.0,2.0,4.2,0.474,0.466,1.7,2.3,0.726,1.4,1.7,3.2,0.6,0.3,0.3,0.7,2.1,5.7,1230840.0
280,Kevin Martin,SG,32.0,TOT,55.0,13.0,19.9,2.8,7.6,0.3720000000000001,0.9,2.5,0.36,1.9,5.1,0.378,0.431,2.8,3.1,0.89,0.3,1.7,2.0,1.1,0.5,0.1,1.0,1.5,9.3,7402474.0
281,Wesley Matthews,SF,29.0,DAL,78.0,78.0,33.9,4.2,10.9,0.388,2.4,6.7,0.36,1.8,4.2,0.4320000000000001,0.498,1.6,1.9,0.863,0.3,2.7,3.1,1.9,1.0,0.2,1.0,2.3,12.5,16407500.0
282,OJ Mayo,SG,28.0,MIL,41.0,24.0,26.6,2.9,7.8,0.371,1.3,4.0,0.321,1.6,3.9,0.421,0.452,0.8,1.0,0.775,0.3,2.2,2.6,2.9,1.2,0.2,1.8,3.1,7.8,8000000.0
283,Luc Mbah a Moute,PF,29.0,LAC,75.0,61.0,17.0,1.3,2.8,0.454,0.2,0.5,0.325,1.1,2.2,0.485,0.486,0.4,0.8,0.526,0.8,1.5,2.3,0.4,0.6,0.3,0.5,1.3,3.1,1270964.0
